ym,local,bill,rsn,cnt,amt
﻿201811,65,1,6,1,9000
﻿201811,65,4,4,1,1000
﻿201811,65,7,2,18,560000
﻿201811,66,1,1,4,45000
﻿201811,66,1,2,8,63000
﻿201811,67,1,1,3,160000
﻿201811,67,1,2,1,100000
﻿201811,67,7,1,5,357000
﻿201811,67,7,2,40,2120000
﻿201811,68,1,1,3,35000
﻿201811,68,1,2,4,45000
﻿201811,6A,4,4,10,10000
﻿201811,6D,7,2,4,36000
﻿201811,74,1,1,3,13000
﻿201811,74,1,2,5,177000
﻿201811,74,1,4,1,10000
﻿201811,74,1,6,2,63000
﻿201811,74,2,2,2,90000
﻿201811,74,6,1,1,8000
﻿201811,74,7,1,15,1980000
﻿201811,74,7,2,2,28000
﻿201811,75,1,6,1,6000
﻿201811,75,3,1,7,35000
﻿201811,7A,7,2,2,270000
﻿201811,7A,7,4,3,70000
﻿201811,7A,7,6,61,1550000
﻿201811,83,1,2,3,151000
﻿201812,1,1,1,5,375000
﻿201812,1,1,2,5,91000
﻿201812,1,1,4,3,131000
﻿201812,1,1,5,2,60000
﻿201812,1,1,6,10,237000
﻿201812,1,2,1,5,245000
﻿201812,1,2,2,28,842000
﻿201812,1,2,4,4,73000
﻿201812,1,2,5,5,343000
﻿201812,1,2,6,15,1500000
﻿201812,1,3,1,24,100000
﻿201812,1,3,2,13,41000
﻿201812,1,3,4,5,25000
﻿201812,1,3,6,23,69000
﻿201812,1,4,4,176,254000
﻿201812,1,4,6,29,43000
﻿201812,1,6,1,64,14200000
﻿201812,1,6,6,48,10000000
﻿201812,1,7,1,129,4230000
﻿201812,1,7,2,339,15300000
﻿201812,1,7,4,7,311000
﻿201812,1,7,6,32,725000
﻿201812,6,1,2,17,322000
﻿201812,6,1,4,1,48000
﻿201812,6,1,6,3,29000
﻿201812,6,2,1,2,55000
﻿201812,6,3,1,2,6000
﻿201812,6,3,2,23,101000
﻿201812,6,3,4,1,1000
﻿201812,6,4,4,12,26000
﻿201812,6,4,6,2,1000
﻿201812,6,6,1,2,47000
﻿201812,6,6,2,2,30000
﻿201812,6,6,6,1,8000
﻿201812,6,7,1,10,773000
﻿201812,6,7,2,237,5360000
﻿201812,11,1,1,2,120000
﻿201812,11,1,2,7,469000
﻿201812,11,1,6,1,100000
﻿201812,11,2,2,7,414000
﻿201812,11,2,6,3,80000
﻿201812,11,3,1,18,84000
﻿201812,11,3,2,4,18000
﻿201812,11,3,6,1,5000
﻿201812,11,4,4,9,14000
﻿201812,11,7,1,37,1340000
﻿201812,11,7,2,49,1860000
﻿201812,11,7,4,15,600000
﻿201812,11,7,6,14,170000
﻿201812,12,1,6,1,15000
﻿201812,12,7,2,6,180000
﻿201812,13,1,2,2,10000000
﻿201812,13,1,4,1,11000
﻿201812,13,1,6,1,2000
﻿201812,13,3,1,3,15000
﻿201812,13,7,1,2,154000
﻿201812,13,7,2,1,6000
﻿201812,14,1,1,4,52000
﻿201812,14,2,2,1,20000
﻿201812,14,3,1,8,24000
﻿201812,14,4,4,16,13000
﻿201812,14,6,1,1,506000
﻿201812,14,7,2,48,3170000
﻿201812,14,7,6,23,946000
﻿201812,15,1,6,1,9000
﻿201812,15,2,1,2,42000
﻿201812,15,2,5,3,68000
﻿201812,15,4,4,12,12000
﻿201812,15,4,5,1,1000
﻿201812,15,6,1,1,1410000
﻿201812,15,7,4,1,27000
﻿201812,16,1,1,1,55000
﻿201812,16,2,2,2,100000
﻿201812,16,2,5,1,108000
﻿201812,16,2,6,1,35000
﻿201812,17,6,6,1,22000
﻿201812,18,1,6,1,121000
﻿201812,18,3,6,2,10000
﻿201812,18,6,6,1,6000
﻿201812,18,7,1,5,251000
﻿201812,18,7,2,10,889000
﻿201812,19,3,6,3,3000
﻿201812,19,7,6,2,60000
﻿201812,21,7,2,38,860000
﻿201812,22,3,4,1,5000
﻿201812,22,4,6,2,2000
﻿201812,29,1,1,2,160000
﻿201812,29,1,5,1,100000
﻿201812,29,2,2,4,230000
﻿201812,29,2,6,2,50000
﻿201812,29,3,1,6,30000
﻿201812,29,3,6,1,5000
﻿201812,29,7,2,2,45000
﻿201812,2D,2,2,1,10000
﻿201812,2D,4,4,5,1000
﻿201812,2F,2,6,3,60000
﻿201812,2F,7,1,1,7000
﻿201812,2F,7,6,2,19000
﻿201812,2J,7,2,5,97000
﻿201812,30,6,1,1,88000
﻿201812,38,1,2,1,20000
﻿201812,38,1,6,1,4000
﻿201812,38,2,1,2,20000
﻿201812,38,2,2,2,208000
﻿201812,38,2,6,1,100000
﻿201812,38,4,4,1,5000
﻿201812,38,7,1,14,123000
﻿201812,38,7,2,35,709000
﻿201812,38,7,6,28,1610000
﻿201812,39,7,1,3,27000
﻿201812,39,7,2,54,1040000
﻿201812,39,7,4,1,14000
﻿201812,3C,1,2,3,293000
﻿201812,3F,4,4,39,4000
﻿201812,3F,4,6,1,1000
﻿201812,3G,7,1,3,200000
﻿201812,3G,7,2,34,1480000
﻿201812,3H,1,2,1,56000
﻿201812,3K,7,2,7,634000
﻿201812,47,1,1,7,100000
﻿201812,47,1,2,10,262000
﻿201812,47,2,2,11,195000
﻿201812,47,3,4,1,5000
﻿201812,47,4,4,42,51000
﻿201812,47,7,1,5,419000
﻿201812,47,7,2,42,1220000
﻿201812,47,7,4,1,89000
﻿201812,47,7,6,2,3000
﻿201812,48,7,2,1,3000
﻿201812,49,6,6,1,1640000
﻿201812,4A,1,6,1,6000
﻿201812,4A,2,4,2,15000
﻿201812,4A,3,1,5,23000
﻿201812,4A,3,2,11,55000
﻿201812,4A,6,1,1,8000
﻿201812,4A,6,6,1,4000
﻿201812,4A,7,2,7,382000
﻿201812,4B,1,6,5,215000
﻿201812,4B,2,6,4,337000
﻿201812,4B,7,2,5,56000
﻿201812,4C,1,1,3,112000
﻿201812,4C,1,4,2,15000
﻿201812,4C,2,1,3,130000
﻿201812,4C,7,2,54,1210000
﻿201812,4D,1,2,2,71000
﻿201812,4D,2,2,4,245000
﻿201812,4D,4,4,10,9000
﻿201812,4D,6,1,1,2000
﻿201812,4D,7,2,3,456000
﻿201812,4F,2,5,2,60000
﻿201812,4F,6,2,2,40000
﻿201812,4F,7,6,39,356000
﻿201812,4G,6,1,1,2000
﻿201812,4G,7,1,3,17000
﻿201812,4G,7,2,4,51000
﻿201812,4J,2,6,1,8000
﻿201812,4J,7,1,2,16000
﻿201812,4J,7,4,1,15000
﻿201812,4J,7,6,4,42000
﻿201812,4K,3,4,2,10000
﻿201812,4K,4,4,1,1000
﻿201812,4L,7,1,1,79000
﻿201812,4N,1,6,1,16000
﻿201812,4P,1,1,3,91000
﻿201812,4P,3,1,2,10000
﻿201812,4P,3,2,2,10000
﻿201812,4P,7,1,1,10000
﻿201812,4P,7,2,1,50000
﻿201812,4R,2,4,1,30000
﻿201812,4R,7,1,9,380000
﻿201812,4R,7,2,85,7600000
﻿201812,4S,2,1,1,8000
﻿201812,4S,2,2,1,9000
﻿201812,4S,3,1,1,5000
﻿201812,4S,4,4,6,1000
﻿201812,4S,7,1,37,722000
﻿201812,4S,7,2,24,1470000
﻿201812,4Y,2,2,1,3000
﻿201812,4Y,7,1,12,125000
﻿201812,4Y,7,2,8,51000
﻿201812,50,1,4,1,10000
﻿201812,51,6,6,1,7000
﻿201812,51,7,2,4,482000
﻿201812,51,7,6,1,21000
﻿201812,52,7,1,8,108000
﻿201812,52,7,2,12,313000
﻿201812,54,6,2,1,45000
﻿201812,54,7,2,92,5390000
﻿201812,56,1,1,1,60000
﻿201812,56,2,2,2,700000
﻿201812,56,7,2,66,1680000
﻿201812,56,7,4,1,3000
﻿201812,57,2,2,1,10000
﻿201812,57,7,1,1,138000
﻿201812,57,7,2,62,2330000
﻿201812,57,7,4,4,30000
﻿201812,58,1,1,1,46000
﻿201812,58,1,4,1,20000
﻿201812,58,3,1,1,5000
﻿201812,58,7,1,4,230000
﻿201812,5E,1,1,1,14000
﻿201812,5R,6,1,1,87000
﻿201812,62,1,2,2,63000
﻿201812,62,4,4,41,38000
﻿201812,62,6,1,1,3000
﻿201812,62,6,2,1,8000
﻿201812,62,7,2,2,96000
﻿201812,63,3,1,3,9000
﻿201812,63,7,2,13,359000
﻿201812,65,2,2,3,650000
﻿201812,65,7,1,1,42000
﻿201812,65,7,2,4,264000
﻿201812,66,1,2,6,41000
﻿201812,67,1,2,2,259000
﻿201812,67,7,2,38,2250000
﻿201812,68,1,2,10,101000
﻿201812,6C,4,4,3,3000
﻿201812,74,1,1,7,82000
﻿201812,74,1,2,5,171000
﻿201812,74,2,2,2,70000
﻿201812,74,2,6,1,200000
﻿201812,74,4,4,1,1000
﻿201812,74,6,1,1,7000
﻿201812,74,6,6,2,14000
﻿201812,74,7,1,2,34000
﻿201812,74,7,2,18,1290000
﻿201812,75,3,1,1,3000
﻿201812,75,7,1,1,25000
﻿201812,7A,3,1,8,24000
﻿201812,7A,4,4,15,10000
﻿201812,7A,7,2,3,366000
﻿201812,7A,7,4,1,33000
﻿201812,7A,7,6,13,150000
﻿201812,83,1,2,1,30000
﻿201812,83,4,6,6,1000
﻿201812,83,6,1,1,10000
﻿201901,1,1,1,4,60000
﻿201901,1,1,2,18,21600000
﻿201901,1,1,4,1,30000
﻿201901,1,1,5,2,32000
﻿201901,1,1,6,3,51000
﻿201901,1,2,1,3,97000
﻿201901,1,2,2,14,881000
﻿201901,1,2,4,1,33000
﻿201901,1,2,5,6,235000
﻿201901,1,2,6,13,4130000
﻿201901,1,3,1,26,66000
﻿201901,1,3,2,31,103000
﻿201901,1,3,4,13,65000
﻿201901,1,3,6,4,12000
﻿201901,1,4,4,217,1840000
﻿201901,1,4,5,1,5000
﻿201901,1,4,6,21,31000
﻿201901,1,6,1,32,2370000
﻿201901,1,6,4,7,1000
﻿201901,1,6,6,20,595000
﻿201901,1,7,1,47,2750000
﻿201901,1,7,2,359,13800000
﻿201901,1,7,4,3,126000
﻿201901,1,7,6,1,4000
﻿201901,6,1,1,3,415000
﻿201901,6,1,2,7,109000
﻿201901,6,1,6,1,10000
﻿201901,6,3,1,14,59000
﻿201901,6,3,2,12,60000
﻿201901,6,3,4,4,12000
﻿201901,6,3,6,1,1000
﻿201901,6,4,4,37,35000
﻿201901,6,6,2,3,56000
﻿201901,6,6,6,1,23000
﻿201901,6,7,1,84,3650000
﻿201901,6,7,2,281,6620000
﻿201901,6,7,4,7,230000
﻿201901,11,1,1,2,112000
﻿201901,11,1,2,5,322000
﻿201901,11,1,5,1,15000
﻿201901,11,1,6,2,23000
﻿201901,11,2,1,4,120000
﻿201901,11,2,2,2,145000
﻿201901,11,2,6,1,20000
﻿201901,11,3,1,2,6000
﻿201901,11,3,2,14,64000
﻿201901,11,6,1,2,6490000
﻿201901,11,7,1,62,1160000
﻿201901,11,7,2,74,2330000
﻿201901,11,7,4,1,30000
﻿201901,11,7,6,16,631000
﻿201901,12,2,6,1,43000
﻿201901,12,3,6,1,3000
﻿201901,12,7,1,5,324000
﻿201901,12,7,2,5,150000
﻿201901,13,1,2,2,1450000
﻿201901,13,6,6,1,9000
﻿201901,13,7,2,1,53000
﻿201901,14,1,2,8,135000
﻿201901,14,1,4,1,30000
﻿201901,14,1,6,1,30000
﻿201901,14,3,1,3,3000
﻿201901,14,3,2,4,12000
﻿201901,14,4,6,2,1000
﻿201901,14,7,1,32,800000
﻿201901,14,7,2,7,79000
﻿201901,14,7,6,18,636000
﻿201901,15,1,1,1,40000
﻿201901,15,2,5,2,48000
﻿201901,15,3,1,4,12000
﻿201901,16,1,2,2,78000
﻿201901,16,2,2,5,150000
﻿201901,17,2,6,2,70000
﻿201901,17,3,4,4,11000
﻿201901,17,4,4,2,2000
﻿201901,18,1,6,1,4000
﻿201901,18,3,6,1,5000
﻿201901,18,4,6,1,1000
﻿201901,18,7,1,4,235000
﻿201901,18,7,2,31,1550000
﻿201901,21,7,1,3,33000
﻿201901,21,7,2,41,1740000
﻿201901,22,3,1,1,5000
﻿201901,29,1,5,1,50000
﻿201901,29,2,2,1,80000
﻿201901,29,7,1,2,200000
﻿201901,2C,6,1,1,5000
﻿201901,2F,2,6,8,92000
﻿201901,2F,7,6,7,64000
﻿201901,38,1,6,1,35000
﻿201901,38,2,2,2,28000
﻿201901,38,2,6,1,27000
﻿201901,38,7,1,18,687000
﻿201901,38,7,2,41,458000
﻿201901,39,6,1,1,6000
﻿201901,39,6,6,1,2000
﻿201901,39,7,2,33,621000
﻿201901,3C,1,2,1,35000
﻿201901,3G,7,2,17,979000
﻿201901,3H,1,2,1,100000
﻿201901,3K,7,2,6,363000
﻿201901,42,6,1,1,18000
﻿201901,43,1,1,1,100000
﻿201901,47,1,1,7,117000
﻿201901,47,1,2,18,229000
﻿201901,47,1,6,4,41000
﻿201901,47,2,2,5,130000
﻿201901,47,2,4,1,5000
﻿201901,47,3,2,9,9000
﻿201901,47,3,4,1,2000
﻿201901,47,3,6,6,18000
﻿201901,47,4,4,6,35000
﻿201901,47,7,1,25,890000
﻿201901,47,7,2,57,1350000
﻿201901,47,7,4,3,150000
﻿201901,47,7,6,1,10000
﻿201901,48,6,1,1,15000
﻿201901,48,7,4,1,5000
﻿201901,49,6,1,1,13000
﻿201901,49,6,6,1,47000
﻿201901,4A,2,6,1,40000
﻿201901,4A,3,2,1,5000
﻿201901,4A,7,1,33,726000
﻿201901,4A,7,2,6,131000
﻿201901,4B,1,6,2,117000
﻿201901,4B,2,6,5,283000
﻿201901,4B,7,2,1,100000
﻿201901,4C,1,1,2,50000
﻿201901,4C,1,2,13,591000
﻿201901,4C,7,2,39,980000
﻿201901,4D,1,2,1,25000
﻿201901,4D,1,6,1,33000
﻿201901,4D,2,2,2,77000
﻿201901,4D,3,1,1,3000
﻿201901,4D,7,2,9,223000
﻿201901,4F,2,1,3,133000
﻿201901,4F,2,2,7,345000
﻿201901,4F,3,1,1,3000
﻿201901,4F,3,2,4,12000
﻿201901,4F,6,2,1,48000
﻿201901,4F,6,6,1,11000
﻿201901,4F,7,1,1,235000
﻿201901,4F,7,2,13,153000
﻿201901,4F,7,6,35,448000
﻿201901,4G,6,1,1,201000
﻿201901,4G,7,2,2,18000
﻿201901,4J,2,6,3,73000
﻿201901,4J,7,4,2,32000
﻿201901,4J,7,6,11,95000
﻿201901,4K,2,2,1,2000
﻿201901,4N,1,6,1,22000
﻿201901,4P,1,2,5,141000
﻿201901,4P,7,2,3,78000
﻿201901,4R,1,6,1,23000
﻿201901,4R,2,4,1,50000
﻿201901,4S,2,1,3,70000
﻿201901,4S,2,5,1,200000
﻿201901,4S,7,2,32,655000
﻿201901,4V,3,1,3,15000
﻿201901,4V,3,2,2,10000
﻿201901,4Y,2,2,2,12000
﻿201901,4Y,7,2,21,212000
﻿201901,51,2,6,1,464000
﻿201901,51,6,6,1,30000
﻿201901,51,7,2,15,712000
﻿201901,52,7,2,14,173000
﻿201901,54,7,2,69,3730000
﻿201901,56,1,2,1,90000
﻿201901,56,3,6,1,5000
﻿201901,56,4,4,20,20000
﻿201901,56,4,6,1,1000
﻿201901,56,7,1,1,83000
﻿201901,56,7,2,71,1860000
﻿201901,57,1,2,1,10000000
﻿201901,57,6,6,1,11000
﻿201901,57,7,2,58,1950000
﻿201901,58,7,1,7,429000
﻿201901,58,7,2,15,288000
﻿201901,59,1,2,1,16000
﻿201901,59,3,2,1,3000
﻿201901,5U,7,4,2,119000
﻿201901,62,4,4,41,41000
﻿201901,62,7,2,2,12000
﻿201901,63,7,1,9,213000
﻿201901,63,7,2,10,215000
﻿201901,65,1,2,1,5000
﻿201901,65,4,4,1,9000
﻿201901,65,7,2,6,426000
﻿201901,65,7,4,1,65000
﻿201901,66,1,2,5,45000
﻿201901,67,7,2,38,1520000
﻿201901,68,1,2,7,68000
﻿201901,6A,4,4,10,10000
﻿201901,74,1,2,3,3630000
﻿201901,74,2,2,1,50000
﻿201901,74,4,4,2,21000
﻿201901,74,6,2,1,10000
﻿201901,74,7,2,8,510000
﻿201901,74,7,4,5,237000
﻿201901,75,6,6,1,13000
﻿201901,75,7,1,4,112000
﻿201901,77,4,4,3,12000
﻿201901,7A,1,4,1,65000
﻿201901,7A,3,1,8,21000
﻿201901,7A,3,2,4,12000
﻿201901,7A,4,4,10,10000
﻿201901,7A,6,1,1,11000
﻿201901,7A,7,2,1,351000
﻿201901,83,1,2,1,10000
﻿201901,83,3,6,1,5000
﻿201902,1,1,2,13,556000
﻿201902,1,1,6,6,310000
﻿201902,1,2,1,4,165000
﻿201902,1,2,2,27,1690000
﻿201902,1,2,5,1,90000
﻿201902,1,2,6,10,487000
﻿201902,1,3,1,23,67000
﻿201902,1,3,2,19,60000
﻿201902,1,3,4,2,10000
﻿201902,1,3,6,8,32000
﻿201902,1,4,4,237,191000
﻿201902,1,4,6,25,11000
﻿201902,1,6,1,33,9110000
﻿201902,1,6,4,14,1000
﻿201902,1,6,6,23,241000
﻿201902,1,7,1,347,6140000
﻿201902,1,7,2,258,8340000
﻿201902,1,7,4,23,1300000
﻿201902,1,7,6,118,14100000
﻿201902,6,1,1,1,6000
﻿201902,6,1,2,6,94000
﻿201902,6,2,1,1,200000
﻿201902,6,3,1,3,3000
﻿201902,6,3,2,15,75000
﻿201902,6,3,4,5,15000
﻿201902,6,3,6,1,5000
﻿201902,6,4,4,17,23000
﻿201902,6,6,2,1,6000
﻿201902,6,6,6,1,18000
﻿201902,6,7,1,92,4610000
﻿201902,6,7,2,295,9170000
﻿201902,6,7,4,12,1050000
﻿201902,11,1,1,1,25000
﻿201902,11,1,2,6,400000
﻿201902,11,2,1,3,6000
﻿201902,11,2,2,7,420000
﻿201902,11,3,1,1,5000
﻿201902,11,3,2,15,65000
﻿201902,11,3,4,15,15000
﻿201902,11,3,6,1,5000
﻿201902,11,4,4,3,1000
﻿201902,11,6,1,1,51000
﻿201902,11,7,1,22,1640000
﻿201902,11,7,2,224,5710000
﻿201902,11,7,6,14,667000
﻿201902,12,3,1,3,15000
﻿201902,12,3,2,2,10000
﻿201902,12,3,6,1,3000
﻿201902,12,4,4,1,1000
﻿201902,12,4,6,2,2000
﻿201902,12,7,2,11,577000
﻿201902,13,1,6,3,30000
﻿201902,13,4,6,15,15000
﻿201902,13,7,4,1,30000
﻿201902,14,1,2,6,95000
﻿201902,14,1,6,1,30000
﻿201902,14,6,6,1,18000
﻿201902,14,7,1,58,2480000
﻿201902,14,7,2,78,5850000
﻿201902,14,7,6,30,668000
﻿201902,15,1,6,3,62000
﻿201902,15,2,6,1,30000
﻿201902,15,3,1,5,15000
﻿201902,15,3,2,3,9000
﻿201902,15,7,1,4,55000
﻿201902,16,1,2,6,289000
﻿201902,16,2,2,5,152000
﻿201902,17,4,4,1,1000
﻿201902,18,2,2,1,130000
﻿201902,18,3,6,1,5000
﻿201902,18,6,1,1,5000
﻿201902,18,7,1,13,297000
﻿201902,18,7,2,23,1300000
﻿201902,19,7,6,3,70000
﻿201902,21,7,2,22,551000
﻿201902,29,1,5,1,100000
﻿201902,29,7,4,5,120000
﻿201902,2F,2,6,1,23000
﻿201902,2F,7,6,3,16000
﻿201902,38,3,1,2,8000
﻿201902,38,3,2,1,5000
﻿201902,38,7,2,39,635000
﻿201902,38,7,4,1,50000
﻿201902,38,7,6,1,100000
﻿201902,39,7,2,42,656000
﻿201902,3C,1,2,1,42000
﻿201902,3G,7,2,2,186000
﻿201902,3H,7,1,5,86000
﻿201902,3H,7,2,15,353000
﻿201902,3K,1,6,1,2000
﻿201902,3K,7,2,3,194000
﻿201902,3R,2,1,2,28000
﻿201902,3R,2,2,1,27000
﻿201902,3R,7,1,7,288000
﻿201902,3R,7,2,5,165000
﻿201902,43,4,4,2,2000
﻿201902,43,7,4,1,28000
﻿201902,47,1,2,19,375000
﻿201902,47,1,5,1,120000
﻿201902,47,1,6,2,11000
﻿201902,47,3,1,3,10000
﻿201902,47,3,2,22,65000
﻿201902,47,6,1,1,18000
﻿201902,47,7,1,39,2240000
﻿201902,47,7,2,46,1530000
﻿201902,48,1,6,2,15000
﻿201902,4A,1,4,1,2000
﻿201902,4A,3,1,1,3000
﻿201902,4A,3,2,3,10000
﻿201902,4A,4,4,3,2000
﻿201902,4A,7,1,8,195000
﻿201902,4A,7,2,32,758000
﻿201902,4A,7,4,4,80000
﻿201902,4B,1,6,1,100000
﻿201902,4B,2,6,3,270000
﻿201902,4B,6,1,1,3000
﻿201902,4C,1,2,9,515000
﻿201902,4C,7,2,20,447000
﻿201902,4D,2,2,1,32000
﻿201902,4D,3,2,1,3000
﻿201902,4D,7,2,1,200000
﻿201902,4F,2,2,1,20000
﻿201902,4F,3,2,4,12000
﻿201902,4F,6,1,1,11000
﻿201902,4F,7,2,5,60000
﻿201902,4F,7,6,14,105000
﻿201902,4G,3,6,1,3000
﻿201902,4H,4,6,1,1000
﻿201902,4J,6,6,1,10000
﻿201902,4J,7,6,10,106000
﻿201902,4N,1,6,1,9000
﻿201902,4P,1,2,2,75000
﻿201902,4P,3,4,1,5000
﻿201902,4R,1,4,1,50000
﻿201902,4S,1,2,4,57000
﻿201902,4S,2,1,3,150000
﻿201902,4S,2,2,5,145000
﻿201902,4S,2,6,1,30000
﻿201902,4S,7,2,44,654000
﻿201902,4V,3,2,1,5000
﻿201902,4Y,2,2,4,80000
﻿201902,4Y,7,2,21,327000
﻿201902,50,4,4,2,2000
﻿201902,51,3,1,1,5000
﻿201902,51,7,2,2,173000
﻿201902,52,7,2,4,61000
﻿201902,54,6,2,1,5000
﻿201902,54,7,2,48,1980000
﻿201902,56,1,1,2,75000
﻿201902,56,2,1,4,770000
﻿201902,56,4,4,16,14000
﻿201902,56,7,2,39,1350000
﻿201902,57,1,2,1,10000000
﻿201902,57,4,4,1,1000
﻿201902,57,6,2,1,11000
﻿201902,57,6,6,1,33000
﻿201902,57,7,1,50,1200000
﻿201902,57,7,2,35,1000000
﻿201902,58,7,2,38,990000
﻿201902,5R,7,1,5,137000
﻿201902,5U,7,4,1,103000
﻿201902,62,1,1,3,165000
﻿201902,62,6,2,2,79000
﻿201902,62,6,6,1,20000
﻿201902,62,7,1,1,14000
﻿201902,62,7,2,1,11000
﻿201902,63,2,1,4,133000
﻿201902,63,7,2,15,336000
﻿201902,65,1,1,2,87000
﻿201902,65,2,6,1,310000
﻿201902,65,4,4,1,1000
﻿201902,65,7,2,1,100000
﻿201902,66,1,2,4,25000
﻿201902,67,1,2,1,150000
﻿201902,67,7,2,34,1970000
﻿201902,68,1,2,2,26000
﻿201902,6A,4,4,50,50000
﻿201902,6B,3,2,5,17000
﻿201902,6D,7,6,8,140000
﻿201902,6N,1,1,1,30000
﻿201902,6N,1,4,1,10000
﻿201902,6N,2,1,2,60000
﻿201902,74,4,4,3,3000
﻿201902,74,6,1,1,8000
﻿201902,74,7,2,10,445000
﻿201902,75,7,2,1,102000
﻿201902,77,6,1,1,7000
﻿201902,7A,3,2,8,15000
﻿201902,7A,7,2,1,260000
﻿201902,83,1,2,1,50000
﻿201902,83,2,1,1,20000
﻿201903,1,1,1,4,164000
﻿201903,1,1,2,6,20100000
﻿201903,1,1,6,4,25000000
﻿201903,1,2,2,18,1030000
﻿201903,1,2,4,3,110000
﻿201903,1,2,5,1,30000
﻿201903,1,2,6,4,103000
﻿201903,1,3,1,23,107000
﻿201903,1,3,2,21,79000
﻿201903,1,3,6,17,61000
﻿201903,1,4,4,101,292000
﻿201903,1,4,6,67,15000
﻿201903,1,6,1,101,46700000
﻿201903,1,6,6,54,30900000
﻿201903,1,7,1,9,348000
﻿201903,1,7,2,206,7120000
﻿201903,1,7,4,2,119000
﻿201903,1,7,6,414,23000000
﻿201903,6,1,1,1,42000
﻿201903,6,1,2,3,14000
﻿201903,6,1,6,2,6000
﻿201903,6,3,1,24,68000
﻿201903,6,3,2,4,14000
﻿201903,6,3,4,1,1000
﻿201903,6,3,6,3,15000
﻿201903,6,4,4,16,70000
﻿201903,6,6,1,2,1030000
﻿201903,6,6,2,2,30000
﻿201903,6,6,6,1,737000
﻿201903,6,7,1,11,354000
﻿201903,6,7,2,171,7560000
﻿201903,11,1,2,1,3000
﻿201903,11,2,1,1,3000
﻿201903,11,2,2,9,174000
﻿201903,11,2,6,1,20000
﻿201903,11,3,1,1,5000
﻿201903,11,3,2,3,9000
﻿201903,11,3,6,1,3000
﻿201903,11,4,4,2,1000
﻿201903,11,6,1,1,4490000
﻿201903,11,7,2,162,5910000
﻿201903,11,7,6,10,243000
﻿201903,12,3,1,3,15000
﻿201903,12,3,2,2,10000
﻿201903,12,4,4,5,5000
﻿201903,12,7,2,8,626000
﻿201903,13,4,4,5,1000
﻿201903,13,6,1,2,1510000
﻿201903,14,1,2,2,20000
﻿201903,14,3,2,20,20000
﻿201903,14,4,4,2,41000
﻿201903,14,7,1,16,215000
﻿201903,14,7,2,125,4630000
﻿201903,14,7,6,19,439000
﻿201903,15,1,2,1,70000
﻿201903,15,1,6,1,7000
﻿201903,15,2,2,5,195000
﻿201903,15,4,4,5,1000
﻿201903,15,7,2,6,207000
﻿201903,16,1,2,4,467000
﻿201903,16,1,6,1,38000
﻿201903,16,2,2,3,123000
﻿201903,16,2,6,1,42000
﻿201903,17,6,6,1,22000
﻿201903,17,7,1,1,45000
﻿201903,17,7,2,4,134000
﻿201903,18,2,1,1,30000
﻿201903,18,3,1,1,5000
﻿201903,18,6,6,1,6000
﻿201903,18,7,2,52,2020000
﻿201903,21,7,2,15,370000
﻿201903,29,6,6,1,503000
﻿201903,29,7,1,3,108000
﻿201903,2A,4,6,2,2000
﻿201903,2F,3,1,3,9000
﻿201903,2G,4,6,1,1000
﻿201903,30,6,1,1,8000
﻿201903,38,1,6,1,5000
﻿201903,38,7,1,15,746000
﻿201903,38,7,2,31,464000
﻿201903,38,7,6,2,363000
﻿201903,39,4,4,1,1000
﻿201903,39,7,2,32,328000
﻿201903,3G,7,2,7,367000
﻿201903,3H,2,2,2,280000
﻿201903,3H,7,2,65,2130000
﻿201903,3K,7,2,7,350000
﻿201903,3R,2,2,2,63000
﻿201903,3R,7,2,30,1280000
﻿201903,47,1,1,2,80000
﻿201903,47,1,2,12,376000
﻿201903,47,1,6,1,20000
﻿201903,47,3,1,2,8000
﻿201903,47,3,2,12,60000
﻿201903,47,3,6,3,15000
﻿201903,47,4,5,1,5000
﻿201903,47,7,1,1,7000
﻿201903,47,7,2,18,805000
﻿201903,4A,3,2,1,3000
﻿201903,4A,3,4,1,5000
﻿201903,4A,4,4,14,14000
﻿201903,4A,6,1,1,8000
﻿201903,4A,6,6,1,4000
﻿201903,4A,7,2,47,1280000
﻿201903,4B,1,6,1,70000
﻿201903,4C,1,2,5,301000
﻿201903,4C,1,6,1,10000
﻿201903,4C,3,4,1,5000
﻿201903,4C,6,1,1,1000000
﻿201903,4D,6,1,1,2000
﻿201903,4F,3,2,4,12000
﻿201903,4F,6,1,1,11000
﻿201903,4F,6,2,1,29000
﻿201903,4F,7,2,5,100000
﻿201903,4F,7,4,3,90000
﻿201903,4F,7,6,1,9000
﻿201903,4G,3,4,2,10000
﻿201903,4J,7,6,5,55000
﻿201903,4K,7,1,5,134000
﻿201903,4K,7,2,14,2510000
﻿201903,4P,7,2,3,90000
﻿201903,4S,1,2,3,48000
﻿201903,4S,2,2,5,218000
﻿201903,4S,7,2,38,543000
﻿201903,4V,3,2,4,20000
﻿201903,4Y,2,2,2,667000
﻿201903,4Y,7,2,24,305000
﻿201903,51,3,2,1,5000
﻿201903,51,4,4,1,1000
﻿201903,51,6,6,1,7000
﻿201903,52,3,1,7,35000
﻿201903,52,7,2,1,26000
﻿201903,53,2,1,1,100000
﻿201903,54,6,2,1,45000
﻿201903,54,7,2,18,859000
﻿201903,56,1,6,3,40000
﻿201903,56,3,1,1,3000
﻿201903,56,3,2,1,3000
﻿201903,56,4,4,4,4000
